ID,y_true,prob,pred,error,abs_error
9106,1,0.33567044,0,1,0.66432956
11733,0,0.66426384,1,1,0.66426384
20540,0,0.6642594,1,1,0.6642594
26273,0,0.66418296,1,1,0.66418296
28882,0,0.664128,1,1,0.664128
10673,0,0.6641112,1,1,0.6641112
18475,1,0.33589816,0,1,0.66410184
17735,0,0.66404074,1,1,0.66404074
2083,0,0.66402566,1,1,0.66402566
8889,1,0.33599845,0,1,0.66400155
28588,0,0.66398525,1,1,0.66398525
18949,0,0.6639724,1,1,0.6639724
13911,1,0.33615333,0,1,0.6638466700000001
29760,0,0.6638231,1,1,0.6638231
8759,1,0.33620158,0,1,0.66379842
12547,0,0.6637491,1,1,0.6637491
18512,1,0.33630162,0,1,0.66369838
10544,0,0.66361094,1,1,0.66361094
28229,0,0.66359264,1,1,0.66359264
12379,0,0.66354275,1,1,0.66354275
29375,0,0.6635156,1,1,0.6635156
6286,0,0.6635027,1,1,0.6635027
28277,1,0.33653817,0,1,0.6634618299999999
21278,0,0.6634177,1,1,0.6634177
718,1,0.33671415,0,1,0.6632858500000001
28682,1,0.33674338,0,1,0.6632566200000001
9647,0,0.6632412,1,1,0.6632412
4790,0,0.6632116,1,1,0.6632116
25261,0,0.6632116,1,1,0.6632116
7377,0,0.6631356,1,1,0.6631356
6718,1,0.33688283,0,1,0.66311717
16863,1,0.33694258,0,1,0.66305742
21952,1,0.33694425,0,1,0.66305575
2902,0,0.66304594,1,1,0.66304594
8872,0,0.6630216,1,1,0.6630216
7185,0,0.6629796,1,1,0.6629796
26535,1,0.3370723,0,1,0.6629277
20805,1,0.33707967,0,1,0.66292033
19555,0,0.6629133,1,1,0.6629133
506,0,0.66289055,1,1,0.66289055
13235,1,0.33715534,0,1,0.66284466
9416,0,0.66278166,1,1,0.66278166
5902,0,0.6626436,1,1,0.6626436
8576,0,0.6624957,1,1,0.6624957
1236,1,0.3375493,0,1,0.6624507
18880,0,0.6624021,1,1,0.6624021
8667,1,0.33760494,0,1,0.6623950599999999
19751,1,0.33770192,0,1,0.66229808
209,1,0.33770967,0,1,0.66229033
13715,0,0.66227454,1,1,0.66227454
2622,0,0.66225904,1,1,0.66225904
9145,0,0.66222954,1,1,0.66222954
21063,0,0.66222954,1,1,0.66222954
15686,0,0.66222954,1,1,0.66222954
10886,0,0.6622169,1,1,0.6622169
21689,1,0.33779502,0,1,0.66220498
16384,0,0.66219425,1,1,0.66219425
15857,0,0.66217446,1,1,0.66217446
28622,1,0.3378654,0,1,0.6621346
8611,0,0.66207105,1,1,0.66207105
8399,0,0.6620705,1,1,0.6620705
6035,1,0.33799255,0,1,0.6620074499999999
21953,0,0.6619664,1,1,0.6619664
19662,0,0.6619524,1,1,0.6619524
28700,0,0.661798,1,1,0.661798
3714,0,0.66176707,1,1,0.66176707
9985,0,0.6617112,1,1,0.6617112
76,0,0.6616061,1,1,0.6616061
9478,1,0.33839592,0,1,0.66160408
13135,1,0.33843035,0,1,0.66156965
16096,0,0.66151947,1,1,0.66151947
28050,1,0.33848202,0,1,0.66151798
12194,0,0.66150767,1,1,0.66150767
24194,1,0.33855575,0,1,0.66144425
24651,0,0.6614147,1,1,0.6614147
7684,0,0.6613531,1,1,0.6613531
28580,0,0.6613531,1,1,0.6613531
18326,0,0.6613531,1,1,0.6613531
27967,0,0.6613531,1,1,0.6613531
3563,1,0.33891284,0,1,0.66108716
16980,0,0.6610644,1,1,0.6610644
5575,1,0.3389753,0,1,0.6610247
22545,1,0.33898908,0,1,0.6610109200000001
10324,0,0.6609505,1,1,0.6609505
2959,0,0.6608728,1,1,0.6608728
10003,0,0.6608694,1,1,0.6608694
12902,1,0.33923173,0,1,0.6607682699999999
1526,0,0.66074514,1,1,0.66074514
2446,1,0.33929467,0,1,0.66070533
19413,0,0.66070306,1,1,0.66070306
3608,0,0.6606644,1,1,0.6606644
4473,1,0.33935466,0,1,0.6606453400000001
19898,0,0.6605722,1,1,0.6605722
123,0,0.6605722,1,1,0.6605722
13470,0,0.6605583,1,1,0.6605583
24794,1,0.3394523,0,1,0.6605477
5254,0,0.66053855,1,1,0.66053855
22799,0,0.6605325,1,1,0.6605325
3849,0,0.66051227,1,1,0.66051227
2877,0,0.6605087,1,1,0.6605087
11728,1,0.33960477,0,1,0.66039523
16901,0,0.66020656,1,1,0.66020656
6097,1,0.3398374,0,1,0.6601626
27040,1,0.3398702,0,1,0.6601298
18084,0,0.6600781,1,1,0.6600781
13651,0,0.65996456,1,1,0.65996456
29573,1,0.3400398,0,1,0.6599602
1346,0,0.6598615,1,1,0.6598615
27279,1,0.34016055,0,1,0.65983945
15446,0,0.6597645,1,1,0.6597645
348,1,0.3402363,0,1,0.6597637000000001
9229,1,0.34024572,0,1,0.65975428
1695,1,0.3402467,0,1,0.6597533
1990,1,0.3402491,0,1,0.6597508999999999
22155,0,0.659715,1,1,0.659715
10990,0,0.65961725,1,1,0.65961725
6090,0,0.65953654,1,1,0.65953654
23551,1,0.34049767,0,1,0.65950233
1326,0,0.6593757,1,1,0.6593757
26236,1,0.34064507,0,1,0.65935493
558,0,0.6593201,1,1,0.6593201
6763,0,0.6592373,1,1,0.6592373
23680,0,0.6592373,1,1,0.6592373
5816,1,0.34076598,0,1,0.65923402
24410,1,0.3408042,0,1,0.6591958
14914,1,0.34085962,0,1,0.65914038
22554,0,0.6590002,1,1,0.6590002
9439,0,0.65898615,1,1,0.65898615
9172,0,0.6589849,1,1,0.6589849
6414,1,0.34113854,0,1,0.65886146
24630,1,0.34114754,0,1,0.65885246
29242,0,0.6587249,1,1,0.6587249
4325,0,0.6587249,1,1,0.6587249
10511,1,0.34132534,0,1,0.65867466
951,1,0.34132892,0,1,0.65867108
21214,0,0.658634,1,1,0.658634
8579,1,0.3414942,0,1,0.6585057999999999
7095,1,0.34158358,0,1,0.65841642
28720,1,0.34163782,0,1,0.65836218
25768,1,0.34174144,0,1,0.6582585599999999
29757,0,0.65824866,1,1,0.65824866
21881,0,0.6581967,1,1,0.6581967
4169,1,0.3418064,0,1,0.6581935999999999
3705,1,0.34183642,0,1,0.6581635800000001
10853,1,0.34185955,0,1,0.65814045
20298,0,0.65812373,1,1,0.65812373
13388,1,0.34192494,0,1,0.65807506
10924,1,0.3419365,0,1,0.6580635
23794,0,0.6580564,1,1,0.6580564
29895,1,0.34198207,0,1,0.65801793
27329,1,0.34210345,0,1,0.65789655
25733,0,0.6578848,1,1,0.6578848
22269,1,0.3422478,0,1,0.6577522
828,0,0.65765536,1,1,0.65765536
24220,0,0.657632,1,1,0.657632
1731,1,0.3423812,0,1,0.6576188000000001
8460,1,0.3425024,0,1,0.6574976
22949,1,0.34257555,0,1,0.6574244499999999
14973,0,0.6572686,1,1,0.6572686
25043,0,0.6572681,1,1,0.6572681
13439,0,0.6572386,1,1,0.6572386
22250,1,0.34277612,0,1,0.65722388
1890,1,0.34278032,0,1,0.65721968
100,1,0.34283948,0,1,0.65716052
28780,0,0.6571547,1,1,0.6571547
18903,0,0.6571367,1,1,0.6571367
24494,0,0.6571232,1,1,0.6571232
16457,1,0.34291056,0,1,0.65708944
24063,0,0.65704036,1,1,0.65704036
7107,0,0.6570317,1,1,0.6570317
22680,0,0.6570169,1,1,0.6570169
25580,1,0.34299332,0,1,0.6570066800000001
2076,0,0.6569905,1,1,0.6569905
850,0,0.6569659,1,1,0.6569659
14953,0,0.65694225,1,1,0.65694225
3477,1,0.34310377,0,1,0.6568962300000001
21649,0,0.6568901,1,1,0.6568901
17677,0,0.6567746,1,1,0.6567746
3942,1,0.34322846,0,1,0.65677154
13390,0,0.6566182,1,1,0.6566182
19717,0,0.6565658,1,1,0.6565658
1608,1,0.34345815,0,1,0.65654185
27518,0,0.6564806,1,1,0.6564806
9890,0,0.6564764,1,1,0.6564764
9716,0,0.65646505,1,1,0.65646505
5516,1,0.34353718,0,1,0.65646282
1152,0,0.6563838,1,1,0.6563838
14081,0,0.6563599,1,1,0.6563599
7760,0,0.6563518,1,1,0.6563518
68,0,0.6563355,1,1,0.6563355
26994,0,0.65632915,1,1,0.65632915
7423,0,0.6562816,1,1,0.6562816
22902,0,0.6562684,1,1,0.6562684
6874,0,0.6561377,1,1,0.6561377
467,1,0.34386295,0,1,0.65613705
7756,0,0.6561098,1,1,0.6561098
28335,0,0.65610176,1,1,0.65610176
20034,0,0.65608287,1,1,0.65608287
22319,0,0.6560816,1,1,0.6560816
4333,0,0.6560297,1,1,0.6560297
9587,1,0.34404176,0,1,0.65595824
27653,0,0.6559143,1,1,0.6559143
1813,1,0.3441968,0,1,0.6558032
16727,0,0.6556799,1,1,0.6556799
15889,0,0.6556466,1,1,0.6556466
14092,0,0.6555603,1,1,0.6555603
5242,0,0.65544325,1,1,0.65544325
14577,0,0.65542924,1,1,0.65542924
13147,1,0.34458935,0,1,0.65541065
28003,0,0.6552886,1,1,0.6552886
6018,1,0.34474564,0,1,0.65525436
9625,0,0.6552232,1,1,0.6552232
6363,0,0.6552143,1,1,0.6552143
3918,1,0.3448075,0,1,0.6551925000000001
12044,0,0.65515757,1,1,0.65515757
28110,1,0.3448824,0,1,0.6551176000000001
23318,0,0.6550892,1,1,0.6550892
3813,0,0.6550892,1,1,0.6550892
23383,0,0.6550495,1,1,0.6550495
5343,0,0.6549954,1,1,0.6549954
4481,0,0.65498245,1,1,0.65498245
14918,0,0.65489006,1,1,0.65489006
7416,0,0.6548758,1,1,0.6548758
16875,0,0.6548587,1,1,0.6548587
28283,1,0.3451637,0,1,0.6548362999999999
27963,0,0.65482,1,1,0.65482
22882,1,0.34519577,0,1,0.65480423
10876,1,0.3452227,0,1,0.6547773
19684,1,0.34527692,0,1,0.65472308
7338,1,0.34531656,0,1,0.65468344
11981,1,0.34537947,0,1,0.65462053
471,1,0.3455198,0,1,0.6544802000000001
9934,1,0.3455513,0,1,0.6544487
18216,0,0.6543822,1,1,0.6543822
12670,0,0.654382,1,1,0.654382
19116,0,0.6543412,1,1,0.6543412
4200,0,0.65433764,1,1,0.65433764
1597,0,0.6542418,1,1,0.6542418
2894,0,0.6541858,1,1,0.6541858
5171,0,0.6541488,1,1,0.6541488
6239,1,0.3458697,0,1,0.6541303
6373,0,0.6541239,1,1,0.6541239
13083,1,0.3459298,0,1,0.6540702
1072,1,0.3460975,0,1,0.6539025
10134,0,0.6538448,1,1,0.6538448
8484,0,0.6538236,1,1,0.6538236
24369,0,0.65378106,1,1,0.65378106
5102,1,0.34622934,0,1,0.65377066
9690,0,0.6537402,1,1,0.6537402
27530,0,0.6535763,1,1,0.6535763
6012,0,0.6534444,1,1,0.6534444
19137,0,0.65341926,1,1,0.65341926
14480,0,0.6534161,1,1,0.6534161
14712,0,0.65338874,1,1,0.65338874
17550,0,0.6533664,1,1,0.6533664
24158,0,0.65336245,1,1,0.65336245
13366,0,0.65335065,1,1,0.65335065
21067,1,0.34668896,0,1,0.65331104
16734,1,0.34675434,0,1,0.6532456600000001
11243,0,0.65320295,1,1,0.65320295
2053,0,0.6532005,1,1,0.6532005
22336,0,0.6530067,1,1,0.6530067
14118,0,0.65291184,1,1,0.65291184
11544,1,0.34712005,0,1,0.65287995
1718,1,0.34717545,0,1,0.6528245500000001
21375,0,0.65279126,1,1,0.65279126
16808,1,0.34729016,0,1,0.65270984
29698,0,0.65256536,1,1,0.65256536
28919,0,0.6525159,1,1,0.6525159
24664,1,0.34755364,0,1,0.65244636
26576,0,0.6523013,1,1,0.6523013
2651,1,0.34770367,0,1,0.65229633
9235,0,0.6522177,1,1,0.6522177
10750,0,0.6522086,1,1,0.6522086
29910,0,0.65215456,1,1,0.65215456
13423,1,0.3479051,0,1,0.6520949
6951,0,0.6520499,1,1,0.6520499
18285,0,0.6519886,1,1,0.6519886
23165,1,0.34802422,0,1,0.65197578
29381,0,0.6519206,1,1,0.6519206
19388,1,0.34808737,0,1,0.65191263
25064,1,0.34812835,0,1,0.65187165
27278,0,0.65185547,1,1,0.65185547
20598,1,0.34815365,0,1,0.65184635
20276,1,0.3481971,0,1,0.6518029000000001
4902,0,0.6517356,1,1,0.6517356
128,1,0.3483325,0,1,0.6516675000000001
28560,1,0.34833455,0,1,0.65166545
19083,1,0.3483686,0,1,0.6516314000000001
23448,0,0.65160525,1,1,0.65160525
8736,0,0.6515974,1,1,0.6515974
27657,1,0.34843606,0,1,0.65156394
24775,1,0.34845817,0,1,0.65154183
6482,0,0.6514732,1,1,0.6514732
1786,1,0.34858873,0,1,0.65141127
11758,0,0.6512519,1,1,0.6512519
17232,0,0.6511927,1,1,0.6511927
11869,0,0.6511824,1,1,0.6511824
29753,0,0.651159,1,1,0.651159
21844,1,0.34886214,0,1,0.65113786
19475,1,0.34887666,0,1,0.65112334
17563,1,0.34891653,0,1,0.65108347
7277,0,0.65099645,1,1,0.65099645
17093,1,0.34901872,0,1,0.65098128
18112,0,0.6508992,1,1,0.6508992
28463,0,0.6508281,1,1,0.6508281
9904,0,0.6508165,1,1,0.6508165
5918,1,0.34920216,0,1,0.6507978400000001
25232,1,0.3492046,0,1,0.6507954
7328,1,0.34922788,0,1,0.6507721200000001
1998,0,0.6507486,1,1,0.6507486
3036,0,0.6506941,1,1,0.6506941
11850,0,0.6506441,1,1,0.6506441
21600,0,0.6506246,1,1,0.6506246
9550,0,0.6506147,1,1,0.6506147
29302,0,0.6505932,1,1,0.6505932
25303,0,0.65055245,1,1,0.65055245
4671,1,0.34946004,0,1,0.6505399599999999
12765,0,0.65052736,1,1,0.65052736
7220,1,0.34949732,0,1,0.65050268
3491,1,0.3495244,0,1,0.6504756
28979,1,0.34964895,0,1,0.65035105
8804,0,0.6500792,1,1,0.6500792
17356,1,0.3499261,0,1,0.6500739
29465,1,0.34997666,0,1,0.65002334
4449,1,0.34999868,0,1,0.65000132
10388,1,0.35004675,0,1,0.64995325
12027,1,0.3502009,0,1,0.6497991000000001
1382,0,0.6497509,1,1,0.6497509
22766,1,0.35035655,0,1,0.64964345
2913,1,0.35038567,0,1,0.64961433
12729,0,0.6496101,1,1,0.6496101
8694,0,0.6496097,1,1,0.6496097
23221,0,0.6496047,1,1,0.6496047
29817,0,0.64948887,1,1,0.64948887
21015,1,0.35052136,0,1,0.64947864
11426,0,0.64936745,1,1,0.64936745
27864,0,0.64935255,1,1,0.64935255
16065,0,0.6493513,1,1,0.6493513
26130,0,0.6493441,1,1,0.6493441
4505,0,0.64927214,1,1,0.64927214
12049,0,0.6492664,1,1,0.6492664
7061,0,0.6492601,1,1,0.6492601
852,0,0.6491962,1,1,0.6491962
9867,0,0.64916795,1,1,0.64916795
20859,0,0.6491242,1,1,0.6491242
16968,0,0.6490641,1,1,0.6490641
15137,0,0.64906263,1,1,0.64906263
14008,1,0.3509539,0,1,0.6490461000000001
24425,0,0.64900434,1,1,0.64900434
13140,1,0.35103106,0,1,0.64896894
29860,1,0.35115606,0,1,0.64884394
29039,0,0.64883953,1,1,0.64883953
16832,1,0.3512099,0,1,0.6487901
24930,0,0.64869404,1,1,0.64869404
20090,0,0.64862746,1,1,0.64862746
230,0,0.648608,1,1,0.648608
5367,0,0.64859897,1,1,0.64859897
8298,0,0.64858866,1,1,0.64858866
27592,0,0.6485515,1,1,0.6485515
3788,0,0.6484636,1,1,0.6484636
26380,0,0.6484636,1,1,0.6484636
20991,0,0.6484407,1,1,0.6484407
20331,0,0.6484318,1,1,0.6484318
24335,1,0.35158506,0,1,0.64841494
23699,0,0.64840657,1,1,0.64840657
10211,0,0.6484052,1,1,0.6484052
13485,0,0.64839846,1,1,0.64839846
29262,1,0.351625,0,1,0.6483749999999999
27543,0,0.64815384,1,1,0.64815384
600,1,0.35197166,0,1,0.64802834
10364,0,0.64802754,1,1,0.64802754
26867,1,0.35213497,0,1,0.64786503
28393,0,0.64785033,1,1,0.64785033
29108,0,0.6478363,1,1,0.6478363
14386,0,0.64782727,1,1,0.64782727
24364,0,0.64775044,1,1,0.64775044
21399,1,0.35226843,0,1,0.6477315699999999
11107,0,0.6477014,1,1,0.6477014
10911,1,0.35240456,0,1,0.64759544
14656,0,0.64756596,1,1,0.64756596
9185,1,0.35246187,0,1,0.64753813
3436,0,0.64752305,1,1,0.64752305
2290,1,0.35248414,0,1,0.6475158599999999
16784,1,0.3525022,0,1,0.6474978
29881,1,0.3525918,0,1,0.6474082
25251,0,0.64733595,1,1,0.64733595
2170,0,0.6473316,1,1,0.6473316
10163,0,0.64726174,1,1,0.64726174
27585,1,0.35280752,0,1,0.64719248
18078,1,0.35285008,0,1,0.6471499199999999
29886,1,0.35298958,0,1,0.64701042
3046,0,0.6469969,1,1,0.6469969
13849,0,0.646992,1,1,0.646992
9376,1,0.35301164,0,1,0.6469883599999999
8473,1,0.3530124,0,1,0.6469876
2850,0,0.6469513,1,1,0.6469513
19658,0,0.64682055,1,1,0.64682055
10405,0,0.646752,1,1,0.646752
3698,0,0.6466817,1,1,0.6466817
9256,1,0.3534127,0,1,0.6465873
16259,0,0.64654475,1,1,0.64654475
2350,1,0.35346127,0,1,0.6465387300000001
25328,0,0.6464979,1,1,0.6464979
23081,0,0.64648366,1,1,0.64648366
20279,1,0.35364,0,1,0.64636
25084,0,0.6461635,1,1,0.6461635
21260,0,0.64615935,1,1,0.64615935
8100,1,0.35389373,0,1,0.64610627
851,0,0.64604914,1,1,0.64604914
12004,0,0.646007,1,1,0.646007
2797,0,0.64596856,1,1,0.64596856
16363,0,0.64574915,1,1,0.64574915
4348,0,0.64567876,1,1,0.64567876
4035,0,0.6456568,1,1,0.6456568
3624,1,0.35437593,0,1,0.64562407
10096,0,0.64557964,1,1,0.64557964
3129,0,0.6455371,1,1,0.6455371
9570,0,0.6455149,1,1,0.6455149
24379,0,0.645513,1,1,0.645513
17917,1,0.3545547,0,1,0.6454453
18576,0,0.6454257,1,1,0.6454257
626,0,0.6454166,1,1,0.6454166
14161,1,0.35458708,0,1,0.6454129200000001
6553,1,0.35459754,0,1,0.64540246
24913,1,0.35462174,0,1,0.64537826
6504,0,0.64534473,1,1,0.64534473
17445,0,0.64533204,1,1,0.64533204
21080,1,0.35469112,0,1,0.64530888
18123,0,0.64525515,1,1,0.64525515
18553,1,0.35483164,0,1,0.64516836
29776,0,0.64509547,1,1,0.64509547
2781,1,0.35509655,0,1,0.6449034499999999
15731,0,0.6448996,1,1,0.6448996
20824,1,0.3551168,0,1,0.6448832
3027,1,0.35514405,0,1,0.64485595
16407,1,0.3551698,0,1,0.6448302
29930,1,0.3552349,0,1,0.6447651
5103,0,0.64467025,1,1,0.64467025
19270,1,0.35538977,0,1,0.6446102300000001
16523,0,0.6445666,1,1,0.6445666
28854,1,0.3554946,0,1,0.6445054
2768,1,0.35556757,0,1,0.64443243
19629,0,0.6443208,1,1,0.6443208
16021,0,0.6442774,1,1,0.6442774
3790,0,0.64424944,1,1,0.64424944
10851,1,0.3558384,0,1,0.6441616
8491,0,0.64409536,1,1,0.64409536
7371,1,0.35592544,0,1,0.64407456
14207,0,0.64389914,1,1,0.64389914
9252,0,0.6438854,1,1,0.6438854
19061,1,0.3561634,0,1,0.6438366
4917,0,0.64383084,1,1,0.64383084
4377,0,0.6438212,1,1,0.6438212
12799,0,0.6438024,1,1,0.6438024
11054,0,0.6437558,1,1,0.6437558
24620,0,0.64374596,1,1,0.64374596
27390,1,0.3562816,0,1,0.6437184
9281,0,0.6437011,1,1,0.6437011
28408,0,0.64369917,1,1,0.64369917
26914,1,0.35631424,0,1,0.64368576
3047,0,0.6436777,1,1,0.6436777
5305,1,0.35636303,0,1,0.64363697
4175,1,0.35644573,0,1,0.64355427
10762,1,0.35647196,0,1,0.6435280400000001
25276,1,0.3564897,0,1,0.6435103
7883,1,0.35649222,0,1,0.64350778
15442,1,0.35652468,0,1,0.6434753200000001
11300,1,0.35656744,0,1,0.6434325599999999
24446,1,0.35658288,0,1,0.6434171200000001
12649,0,0.6433899,1,1,0.6433899
1502,0,0.6433699,1,1,0.6433699
3676,0,0.6433535,1,1,0.6433535
24806,0,0.6433461,1,1,0.6433461
28930,1,0.35666892,0,1,0.64333108
6023,0,0.6433191,1,1,0.6433191
26793,0,0.64322954,1,1,0.64322954
26551,1,0.35684094,0,1,0.64315906
16616,0,0.64313203,1,1,0.64313203
6752,1,0.35687718,0,1,0.64312282
27508,1,0.35689938,0,1,0.64310062
2432,0,0.6430773,1,1,0.6430773
29043,0,0.6430062,1,1,0.6430062
5181,1,0.35704613,0,1,0.6429538699999999
5453,1,0.3571368,0,1,0.6428632000000001
8007,1,0.35718316,0,1,0.6428168400000001
27839,0,0.6427866,1,1,0.6427866
14234,0,0.6427033,1,1,0.6427033
20054,1,0.3573403,0,1,0.6426597000000001
2092,0,0.6426071,1,1,0.6426071
26612,0,0.6425365,1,1,0.6425365
5412,0,0.6425312,1,1,0.6425312
5162,1,0.3574819,0,1,0.6425181
10422,0,0.6424952,1,1,0.6424952
15012,0,0.6424481,1,1,0.6424481
10033,1,0.3576131,0,1,0.6423869
11652,0,0.6422615,1,1,0.6422615
4391,1,0.3577472,0,1,0.6422528000000001
8577,0,0.64220315,1,1,0.64220315
7213,1,0.3578152,0,1,0.6421848
7651,1,0.3579206,0,1,0.6420794000000001
3581,1,0.35813963,0,1,0.6418603700000001
20603,0,0.64180046,1,1,0.64180046
540,0,0.64177656,1,1,0.64177656
9054,0,0.6417347,1,1,0.6417347
1646,1,0.35834312,0,1,0.64165688
9995,1,0.35839057,0,1,0.6416094299999999
29023,0,0.6415951,1,1,0.6415951
5346,0,0.6415611,1,1,0.6415611
22134,0,0.6414149,1,1,0.6414149
25403,1,0.35870016,0,1,0.6412998400000001
11504,0,0.6412781,1,1,0.6412781
24299,0,0.64127785,1,1,0.64127785
12263,0,0.64119005,1,1,0.64119005
9231,0,0.6410943,1,1,0.6410943
6032,0,0.6410934,1,1,0.6410934
7648,0,0.64107984,1,1,0.64107984
3862,1,0.35892308,0,1,0.6410769199999999
519,0,0.64100945,1,1,0.64100945
3371,1,0.35903317,0,1,0.64096683
10054,1,0.3590434,0,1,0.6409566
2545,1,0.35905588,0,1,0.64094412
16106,1,0.3590826,0,1,0.6409174
13584,0,0.6408999,1,1,0.6408999
27340,0,0.64087915,1,1,0.64087915
26376,0,0.640873,1,1,0.640873
29902,0,0.6408481,1,1,0.6408481
4685,0,0.64080095,1,1,0.64080095
2592,0,0.64065826,1,1,0.64065826
29054,0,0.6405874,1,1,0.6405874
11572,0,0.6404748,1,1,0.6404748
785,1,0.35957295,0,1,0.64042705
10273,0,0.64034796,1,1,0.64034796
6055,1,0.35976633,0,1,0.64023367
1592,0,0.64020836,1,1,0.64020836
1272,0,0.6401788,1,1,0.6401788
3359,1,0.35983455,0,1,0.64016545
7357,1,0.35997435,0,1,0.64002565
1711,1,0.36005428,0,1,0.63994572
23455,1,0.3601054,0,1,0.6398946
1740,0,0.6398771,1,1,0.6398771
11622,1,0.36015782,0,1,0.63984218
6643,0,0.6397265,1,1,0.6397265
9413,0,0.63967186,1,1,0.63967186
29317,0,0.63967186,1,1,0.63967186
1760,0,0.63967186,1,1,0.63967186
1351,0,0.63967186,1,1,0.63967186
15439,0,0.63967186,1,1,0.63967186
20585,0,0.63966817,1,1,0.63966817
1503,0,0.63962245,1,1,0.63962245
7537,1,0.36045447,0,1,0.6395455299999999
10637,0,0.6395182,1,1,0.6395182
7791,0,0.63949907,1,1,0.63949907
7573,0,0.63948905,1,1,0.63948905
5018,0,0.63941705,1,1,0.63941705
19463,1,0.3606771,0,1,0.6393229
3688,1,0.36068997,0,1,0.63931003
18480,0,0.6391393,1,1,0.6391393
15768,0,0.63909286,1,1,0.63909286
23032,0,0.6390795,1,1,0.6390795
2270,0,0.63900715,1,1,0.63900715
18348,0,0.6389706,1,1,0.6389706
25472,1,0.36104593,0,1,0.63895407
18583,0,0.63885003,1,1,0.63885003
18085,0,0.63878286,1,1,0.63878286
20872,0,0.63878286,1,1,0.63878286
13913,0,0.63878286,1,1,0.63878286
15500,0,0.6385781,1,1,0.6385781
16354,1,0.36145887,0,1,0.63854113
5464,0,0.63847613,1,1,0.63847613
8618,0,0.63845825,1,1,0.63845825
15544,0,0.6384443,1,1,0.6384443
19176,0,0.63839865,1,1,0.63839865
16404,0,0.638315,1,1,0.638315
24810,1,0.36180547,0,1,0.63819453
2306,0,0.6381401,1,1,0.6381401
6354,0,0.6380922,1,1,0.6380922
28792,0,0.63807833,1,1,0.63807833
958,1,0.3619253,0,1,0.6380747
23044,1,0.3619466,0,1,0.6380534
22326,1,0.36198285,0,1,0.63801715
11397,0,0.6379865,1,1,0.6379865
2943,1,0.36204204,0,1,0.63795796
17812,0,0.6379406,1,1,0.6379406
8533,0,0.63792884,1,1,0.63792884
15517,1,0.3620999,0,1,0.6379001
11684,1,0.36210445,0,1,0.63789555
16149,1,0.36211884,0,1,0.6378811600000001
14930,0,0.6378165,1,1,0.6378165
4924,0,0.6377527,1,1,0.6377527
2726,0,0.6377527,1,1,0.6377527
26250,0,0.6377527,1,1,0.6377527
9866,1,0.36225203,0,1,0.6377479699999999
22756,1,0.36233008,0,1,0.63766992
1509,0,0.63765013,1,1,0.63765013
29340,0,0.63756216,1,1,0.63756216
29673,0,0.6375144,1,1,0.6375144
17308,1,0.36254087,0,1,0.63745913
17065,0,0.6373529,1,1,0.6373529
20001,1,0.36267903,0,1,0.63732097
9051,0,0.6373209,1,1,0.6373209
13946,0,0.6372823,1,1,0.6372823
19566,0,0.63726586,1,1,0.63726586
25632,0,0.63726205,1,1,0.63726205
7358,1,0.36278427,0,1,0.63721573
14086,0,0.63713896,1,1,0.63713896
19401,0,0.63713306,1,1,0.63713306
23788,0,0.6370616,1,1,0.6370616
960,1,0.3629401,0,1,0.6370599
9544,1,0.36302587,0,1,0.63697413
11287,0,0.6369111,1,1,0.6369111
10528,1,0.36311665,0,1,0.63688335
29261,0,0.6368516,1,1,0.6368516
7043,0,0.6368415,1,1,0.6368415
1727,0,0.6368093,1,1,0.6368093
13487,0,0.636756,1,1,0.636756
14979,1,0.36327732,0,1,0.63672268
8233,0,0.63671625,1,1,0.63671625
18274,1,0.3633563,0,1,0.6366437
29241,1,0.36341184,0,1,0.6365881600000001
11419,0,0.6365127,1,1,0.6365127
19605,0,0.6365127,1,1,0.6365127
14201,0,0.63645923,1,1,0.63645923
27966,0,0.6364202,1,1,0.6364202
6741,0,0.6363756,1,1,0.6363756
24430,1,0.36366275,0,1,0.63633725
10228,0,0.63615096,1,1,0.63615096
13107,0,0.63611937,1,1,0.63611937
10777,0,0.63611937,1,1,0.63611937
18673,1,0.36392656,0,1,0.63607344
6404,1,0.36395487,0,1,0.6360451300000001
10901,0,0.6359784,1,1,0.6359784
2067,0,0.6359784,1,1,0.6359784
2953,0,0.6359754,1,1,0.6359754
9601,0,0.63588345,1,1,0.63588345
15816,0,0.63588345,1,1,0.63588345
4009,0,0.63588345,1,1,0.63588345
27808,1,0.36413002,0,1,0.6358699800000001
24209,0,0.6358682,1,1,0.6358682
24644,1,0.36413985,0,1,0.6358601500000001
10933,0,0.63581365,1,1,0.63581365
21243,0,0.6358075,1,1,0.6358075
8190,1,0.36420375,0,1,0.6357962500000001
9533,1,0.3642062,0,1,0.6357938000000001
9004,0,0.635693,1,1,0.635693
25045,0,0.6356902,1,1,0.6356902
20891,0,0.6356735,1,1,0.6356735
9952,1,0.3643843,0,1,0.6356157
8183,1,0.36455306,0,1,0.63544694
16673,0,0.63543147,1,1,0.63543147
24569,0,0.63527465,1,1,0.63527465
10597,1,0.36478627,0,1,0.63521373
20745,1,0.36487946,0,1,0.63512054
3638,1,0.3649099,0,1,0.6350901
16022,0,0.63508546,1,1,0.63508546
20310,0,0.635081,1,1,0.635081
28009,0,0.6350714,1,1,0.6350714
15799,0,0.635046,1,1,0.635046
17860,1,0.3650613,0,1,0.6349387
